0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 labels
334.2 167.98 339.3 163.97 334.38 162.29 346.82 172.26 343.91 166.96 348.8 219.77 355.93 193.88 292.58 217.55 363.3 144.3 263.79 148.65 333.49 108.07 372.8 352.25 354.16 342.31 417.63 458.69 304.9 447.05 508.05 553.02 333.25 559.89 drive
417.75 276.12 425.24 271.13 414.18 267.79 434.14 252.23 401.67 245.31 425.98 251.42 379.15 254.06 445.59 299.78 373.94 349.56 465.47 345.45 432.6 393.78 314.58 237.0 288.04 225.51 246.32 312.89 244.84 270.12 179.31 254.56 174.04 214.64 drive
346.69 144.67 337.02 133.59 345.04 140.34 308.35 139.8 325.33 153.36 316.71 191.14 299.7 205.11 349.59 221.06 332.66 252.44 393.18 184.17 373.68 181.49 277.84 344.37 252.77 344.11 319.0 442.38 202.93 429.23 263.66 539.44 109.87 490.35 drive
358.4 200.63 362.31 197.97 361.72 197.27 366.9 211.09 371.54 206.92 379.26 249.48 352.61 233.65 338.56 240.83 321.82 227.11 321.81 158.24 312.25 169.01 367.85 383.5 335.68 370.37 385.66 497.1 283.31 452.57 423.56 602.76 281.16 559.11 drive
319.43 130.77 314.03 125.4 320.03 127.84 288.18 140.05 307.41 146.52 288.82 176.08 291.42 207.51 307.18 142.62 337.97 223.9 350.88 130.96 368.2 156.98 281.74 340.17 267.29 350.76 332.98 453.87 217.91 458.72 288.51 556.9 131.23 557.59 drive
310.04 174.03 305.81 167.2 310.09 170.54 284.49 174.0 297.4 180.05 289.22 204.02 288.79 222.21 316.57 179.38 346.64 220.61 370.69 146.75 372.15 152.6 282.99 343.2 265.78 349.36 335.66 449.08 214.38 455.07 290.75 553.32 130.01 554.25 drive
333.84 169.06 338.91 165.12 334.42 163.19 346.7 173.02 344.8 167.17 349.14 219.62 356.72 193.29 292.67 217.33 363.72 143.65 263.39 148.89 334.11 108.51 373.15 351.77 354.76 341.52 417.31 458.92 304.77 446.52 507.92 552.6 333.09 559.76 drive
 drive
280.73 126.23 290.05 118.4 272.65 115.19 307.62 117.4 269.58 110.36 309.64 174.25 271.18 142.53 247.43 210.84 258.25 114.57 218.99 133.93 235.8 91.05 321.11 344.27 274.65 335.02 363.34 467.95 232.13 472.64 439.87 549.32 259.86 574.51 drive
342.61 119.61 350.89 107.38 330.62 111.8 354.65 109.47 309.04 118.02 357.8 155.39 322.32 172.52 375.73 162.46 378.22 189.96 397.24 79.79 403.22 104.02 373.82 331.15 330.79 340.57 420.42 449.92 290.13 474.17 394.72 561.19 204.26 579.78 drive
330.48 123.75 342.74 111.41 316.37 110.86 352.9 117.81 292.94 116.46 367.57 162.74 290.33 169.81 407.6 147.42 363.66 170.77 406.53 94.94 421.44 124.76 334.19 333.27 260.31 332.39 396.45 424.83 185.21 440.78 317.69 556.2 81.74 577.12 drive
416.35 193.06 426.64 185.52 413.64 181.12 428.86 177.06 398.61 165.55 424.13 190.5 379.39 205.13 468.71 189.44 409.64 286.93 476.63 181.9 472.72 242.11 363.13 327.84 329.02 321.81 349.57 415.58 296.61 372.65 308.88 458.93 218.97 431.61 drive
298.32 124.76 308.92 116.11 287.95 113.91 323.72 118.01 278.5 112.63 316.19 176.37 279.78 150.37 255.11 189.94 264.78 129.26 236.16 98.99 247.22 81.18 319.0 343.02 275.25 331.03 345.49 470.27 215.74 450.78 423.75 576.5 240.66 560.92 drive
342.16 121.38 351.77 108.44 329.8 111.76 358.13 108.21 308.51 114.1 362.91 157.68 321.24 168.62 381.67 181.95 377.54 192.11 404.72 97.65 404.78 105.29 376.54 332.75 329.99 339.74 422.85 450.32 291.26 471.47 395.51 563.7 206.03 580.78 drive
367.89 135.08 376.88 125.05 360.08 124.69 379.76 125.24 343.11 121.3 381.98 171.9 340.33 171.13 404.29 214.38 395.94 225.44 434.41 148.92 434.27 141.61 371.06 330.46 329.96 326.86 401.27 446.66 297.6 424.03 382.79 523.48 257.66 503.77 drive
 drive
367.77 36.64 398.68 2.77 313.67 1.03 428.44 36.85 217.5 33.33 506.8 276.09 103.43 216.58 528.96 429.33 47.33 225.95 350.75 318.38 102.73 84.93 421.68 588.34 181.49 571.25 398.19 475.77 224.86 500.83 190.55 554.61 431.11 552.5 drive
342.53 120.67 350.94 109.37 331.88 112.14 354.13 107.16 311.19 112.78 360.11 143.61 316.36 170.08 376.51 122.33 376.02 188.59 388.85 74.64 399.69 108.61 373.34 326.42 327.56 338.03 419.67 452.58 288.0 470.84 394.94 552.14 236.46 571.1 drive
271.09 133.72 280.02 124.42 261.58 123.15 297.06 119.23 254.82 117.02 303.97 174.14 251.37 149.36 243.97 221.41 229.53 117.29 211.54 146.13 223.01 87.9 318.88 332.94 268.87 331.55 349.71 427.03 246.51 464.2 388.54 513.81 269.88 571.72 drive
342.24 121.47 351.9 108.56 329.91 111.81 358.12 108.54 308.52 114.19 362.78 158.28 321.23 168.34 381.82 184.58 378.2 192.18 406.48 99.12 405.57 104.9 376.59 333.12 329.97 339.84 423.22 450.67 291.3 471.45 395.52 563.9 205.73 580.63 drive
300.31 124.15 310.94 114.08 289.5 113.56 325.09 113.48 276.2 110.68 322.49 177.4 261.82 149.45 257.14 196.9 207.44 144.77 238.72 130.74 164.36 166.39 317.65 334.36 265.11 317.48 331.81 445.24 216.27 406.79 367.84 513.37 239.03 455.41 drive
211.86 213.13 217.04 200.09 197.53 204.12 222.38 216.16 172.02 227.53 250.31 271.32 161.87 322.85 421.55 320.0 163.75 298.84 544.15 401.93 177.57 239.8 396.9 421.49 348.25 477.87 423.26 313.51 399.06 453.16 584.77 416.97 529.11 590.74 drive
 drive
278.96 95.48 293.08 60.39 244.47 62.29 311.11 79.11 179.81 85.17 435.25 373.35 68.79 339.08 488.55 507.55 78.94 449.26 379.93 365.28 179.74 437.2 347.27 621.15 133.4 602.7 371.87 535.48 134.89 503.46 106.1 638.65 346.77 571.2 drive
185.63 351.3 188.61 339.02 182.77 345.14 202.56 310.84 180.66 323.01 236.35 303.48 185.18 324.13 236.53 400.34 164.42 377.86 178.75 439.2 149.44 432.72 351.86 323.64 315.64 352.64 361.56 319.71 336.47 411.94 427.67 332.09 385.51 442.96 drive
298.76 122.45 309.2 113.88 288.72 111.15 324.79 113.79 279.86 106.98 320.68 172.8 275.19 140.13 255.32 191.14 254.52 111.13 234.7 111.1 246.38 83.66 319.81 339.65 270.77 325.99 348.33 466.15 216.41 448.76 417.85 580.75 245.32 568.81 drive
341.99 122.06 351.78 109.02 329.64 112.29 358.75 108.24 308.49 114.08 364.14 156.83 320.94 168.06 382.89 182.03 377.05 192.64 405.65 100.53 405.08 106.75 377.29 332.77 329.74 339.83 422.68 450.88 290.59 472.17 395.25 564.88 205.98 582.35 drive
503.61 301.33 517.95 307.94 505.85 294.77 527.05 312.51 488.92 281.24 502.97 301.98 449.14 258.13 506.48 308.7 373.11 221.53 508.82 347.86 313.24 258.22 379.9 277.11 352.07 250.21 287.83 290.23 286.59 290.52 189.17 265.57 173.72 298.79 drive
228.16 184.73 261.23 125.43 207.29 141.14 356.2 148.47 235.64 173.32 495.28 417.57 253.21 429.55 467.36 354.93 265.47 343.63 231.44 129.19 260.63 112.68 494.2 447.29 366.03 444.87 427.0 393.41 297.46 399.97 265.46 505.17 452.3 500.61 drive
251.5 157.15 252.94 153.1 242.58 151.52 248.28 164.96 224.23 160.99 269.24 214.36 210.3 193.08 287.57 165.94 188.48 129.74 274.9 111.38 218.93 74.13 300.33 378.63 270.04 369.64 330.4 479.68 369.99 418.17 309.43 602.23 427.21 529.0 drive
341.39 126.28 352.91 125.7 340.79 115.9 355.78 138.8 333.57 114.8 347.05 173.9 306.34 136.88 363.87 194.59 319.14 94.17 390.03 114.79 351.32 60.17 281.57 323.09 258.73 309.76 257.34 433.8 308.21 438.69 183.85 525.49 311.03 568.84 drive
289.38 133.79 295.94 123.51 279.81 130.7 311.53 118.91 278.43 136.54 341.14 133.54 292.68 176.46 325.61 73.41 266.82 185.34 282.12 52.31 244.92 108.62 377.68 302.46 353.28 314.71 330.99 441.12 379.44 426.95 319.27 561.12 455.79 537.72 drive
330.03 123.95 342.27 111.57 316.15 110.36 351.33 116.24 291.95 113.21 363.48 159.17 286.68 166.31 395.33 149.31 363.45 176.28 406.23 101.76 425.84 128.01 333.1 332.54 258.53 332.28 400.26 425.95 183.55 439.96 318.19 554.96 82.31 576.51 drive
290.59 130.32 298.04 120.7 280.9 127.47 315.72 120.32 279.89 136.89 344.5 139.33 293.79 179.75 328.57 78.37 264.86 184.25 287.56 53.05 242.83 107.24 379.04 302.35 353.29 313.99 330.94 440.45 378.54 427.0 319.37 562.56 453.91 538.98 drive
491.31 291.13 490.6 294.31 493.08 292.44 489.15 311.17 490.68 308.25 451.74 327.36 494.2 318.98 409.96 254.74 463.54 255.88 465.24 212.18 474.9 221.22 350.63 400.34 372.04 382.74 237.86 363.45 257.1 343.3 160.27 379.46 150.94 334.07 drive
290.73 134.83 296.7 124.33 281.61 131.63 311.01 118.84 280.38 136.62 342.26 132.33 291.92 175.29 329.77 76.93 267.61 187.19 291.07 52.22 245.44 106.43 378.5 299.8 353.07 312.44 332.35 440.88 378.3 428.38 318.61 561.62 457.41 539.57 drive
419.43 173.9 427.39 175.71 426.5 164.97 427.3 188.33 425.96 163.37 403.51 213.42 396.13 173.59 419.24 265.74 436.94 126.22 479.79 223.93 469.11 145.9 284.08 277.92 276.35 267.79 235.36 340.22 261.78 406.74 150.49 399.98 210.54 518.01 drive
341.58 117.68 351.51 116.16 336.07 109.28 353.91 129.16 324.9 112.31 348.16 172.35 304.31 131.29 367.92 200.27 309.87 72.29 390.51 122.81 336.88 56.35 281.9 322.37 258.07 308.19 253.05 431.43 313.95 445.12 180.17 532.9 313.79 570.68 drive
355.15 128.89 362.63 122.16 349.37 125.05 377.09 128.87 345.06 138.12 399.37 152.92 339.05 185.14 409.55 83.57 310.64 145.11 375.55 36.94 312.35 82.03 377.36 340.7 345.92 351.34 293.22 434.51 339.11 470.01 255.98 556.77 376.66 602.3 drive
348.69 133.91 356.49 131.71 344.81 124.28 351.42 139.06 331.29 120.83 345.34 176.33 303.37 136.95 370.25 194.02 305.72 71.26 389.53 125.93 327.55 53.39 281.52 321.07 259.92 307.74 255.49 429.45 311.93 443.52 177.89 531.26 311.86 573.55 drive
289.53 131.1 296.84 122.16 281.15 127.89 313.29 123.36 282.24 137.06 340.63 143.02 296.32 180.5 330.49 85.8 264.43 190.6 294.33 55.21 243.12 114.44 378.58 310.54 357.28 320.5 328.15 440.86 378.98 422.65 323.31 556.47 451.83 530.95 drive
288.34 134.38 295.03 123.18 279.34 130.68 312.96 116.58 279.95 134.18 344.37 134.69 292.98 173.43 328.81 79.4 263.61 180.06 286.43 53.86 245.9 106.47 378.39 301.69 352.46 312.28 331.65 439.79 376.57 425.11 320.82 560.93 455.28 530.95 drive
365.16 140.69 375.21 138.0 361.49 128.4 369.57 144.31 344.15 120.54 352.02 176.94 317.72 139.99 378.23 205.44 344.44 93.07 411.82 134.21 374.76 59.58 282.89 306.6 263.64 295.81 254.75 405.7 303.18 431.26 171.39 501.66 288.02 567.94 drive
 drive
268.35 153.76 336.3 94.69 229.77 100.56 480.98 101.77 204.58 107.83 625.1 365.04 144.95 374.24 548.52 526.96 95.39 559.53 349.71 504.83 131.96 602.95 520.73 553.65 228.4 547.88 533.56 406.06 180.19 393.28 228.57 458.57 316.18 475.84 drive
277.45 133.98 287.68 129.48 269.64 126.79 295.75 139.04 258.1 132.18 307.26 175.77 246.17 157.96 315.6 163.6 239.63 114.17 316.7 93.87 260.35 67.77 294.49 345.03 260.13 337.98 297.78 461.95 338.75 439.09 262.17 576.84 395.41 563.06 drive
354.4 135.52 360.72 131.54 348.7 125.12 350.88 135.2 327.33 118.56 340.65 173.91 299.16 135.48 370.55 189.85 310.52 68.53 388.68 122.15 338.07 51.46 281.42 317.46 259.88 305.31 257.15 424.85 311.41 442.49 179.4 531.55 311.18 572.91 drive
282.5 107.11 289.49 99.23 283.27 97.61 307.74 96.12 291.45 90.47 317.67 145.99 278.64 115.87 271.06 228.43 232.95 144.73 207.86 222.57 197.5 187.69 292.06 285.62 251.14 270.45 309.61 407.3 216.1 391.16 386.66 518.71 204.17 511.93 drive
280.09 99.5 285.4 92.67 283.82 91.17 303.4 92.81 296.8 86.78 311.54 149.95 289.63 112.2 267.51 236.61 249.72 123.62 210.09 220.92 209.33 165.96 291.87 281.47 262.87 264.76 311.06 406.21 216.18 393.79 392.3 507.56 205.28 506.11 drive
345.83 97.7 351.61 88.77 341.1 90.3 356.29 89.54 329.97 92.16 378.81 122.66 332.3 144.65 433.35 162.92 370.16 225.97 437.73 199.73 428.21 219.76 380.51 271.68 344.86 278.46 393.87 402.36 356.27 397.91 378.3 511.3 286.05 520.94 drive
 drive
355.61 108.77 364.08 99.62 349.85 97.34 364.32 95.72 325.36 85.91 344.03 140.38 282.13 109.38 301.71 212.96 231.25 143.07 238.63 179.73 244.88 141.0 301.34 277.33 248.95 262.92 296.45 398.23 214.78 383.51 339.92 522.16 199.27 491.87 drive
279.05 103.48 283.9 97.7 283.91 94.48 301.07 99.7 302.74 89.68 314.07 151.98 296.78 110.96 270.52 231.76 257.13 120.06 210.68 221.94 212.84 164.77 294.47 287.36 267.68 267.16 306.96 409.74 223.6 386.62 388.83 516.27 209.33 510.17 drive
288.63 98.36 294.99 86.76 279.07 92.09 310.53 80.14 269.5 95.38 334.09 100.73 288.71 150.57 372.29 107.28 337.27 207.36 390.5 128.13 396.54 171.58 376.56 238.99 334.95 265.92 432.13 344.73 345.37 392.3 448.54 465.61 297.91 528.37 drive
382.89 109.58 399.17 97.68 373.03 94.69 420.05 101.36 357.2 93.75 403.25 156.29 332.69 138.51 305.88 172.73 278.78 143.07 261.19 114.21 257.02 98.93 395.27 347.8 318.61 340.45 467.55 520.52 257.75 503.05 553.68 615.06 272.25 599.28 drive
271.59 96.89 275.31 91.56 279.28 88.54 288.87 98.16 302.42 88.18 306.01 153.78 287.2 116.83 266.48 230.26 242.87 132.64 208.26 218.19 208.6 164.49 284.37 286.55 256.92 268.7 306.37 407.97 218.28 385.62 383.1 517.69 206.16 511.83 drive
328.3 73.88 320.18 68.5 329.07 65.5 292.85 73.87 315.35 68.45 308.71 102.41 306.16 122.82 364.41 126.86 352.78 209.35 400.42 141.85 410.82 190.02 353.31 255.13 363.72 262.43 349.47 394.26 431.52 362.67 294.58 520.23 449.35 503.15 drive
345.02 92.16 351.72 82.43 338.3 84.62 355.45 84.26 323.25 90.39 362.73 112.23 327.34 150.14 392.28 122.28 368.86 230.67 431.47 172.29 432.1 219.72 380.23 265.88 342.99 280.9 426.53 392.76 322.32 397.32 431.74 511.53 240.42 521.02 drive
365.93 98.44 369.53 87.57 359.97 92.05 369.68 86.99 345.86 96.72 386.08 125.84 344.97 157.38 412.39 147.7 386.51 247.52 449.1 198.51 441.89 250.14 390.25 274.44 350.64 282.71 420.9 412.28 313.82 397.94 404.8 522.2 229.17 502.07 drive
347.54 94.0 352.55 83.84 341.48 87.26 352.81 83.67 325.98 92.04 360.83 111.07 327.93 150.23 393.36 121.61 369.59 230.08 431.18 172.54 433.31 219.32 379.67 266.08 344.28 281.86 425.44 393.58 322.73 400.04 434.05 512.52 242.2 519.7 drive
279.09 93.9 287.57 85.9 279.38 84.95 307.13 90.32 284.45 86.88 313.51 144.18 274.71 130.79 279.44 218.91 238.89 177.36 228.32 232.61 208.46 197.08 291.8 284.1 251.99 276.18 306.02 404.04 217.73 393.68 385.64 518.66 209.08 515.31 drive
 drive
341.9 97.56 349.16 86.84 334.86 89.21 358.18 84.17 322.28 89.1 378.2 120.15 329.21 143.83 428.73 160.73 366.65 227.74 442.11 193.68 430.86 223.14 389.64 275.3 346.92 283.26 414.57 404.12 331.28 402.55 423.4 513.99 243.36 519.74 drive
322.08 103.64 331.19 95.54 317.43 93.61 336.73 94.62 302.0 86.36 327.23 142.94 269.38 113.66 288.49 220.46 221.67 155.02 225.03 198.45 215.26 177.05 297.35 277.37 246.87 261.52 299.64 396.06 208.25 370.38 354.16 527.69 191.56 488.39 drive
163.89 339.15 170.35 328.82 158.24 329.78 190.32 309.67 155.86 311.62 220.23 311.45 174.06 320.62 244.24 393.71 189.32 382.87 226.6 456.49 195.43 439.3 341.98 356.32 308.15 375.21 357.95 458.96 342.1 495.54 452.64 479.18 429.73 526.84 drive
376.43 100.97 391.18 89.93 367.53 88.94 413.78 98.89 357.3 95.52 400.85 155.47 336.06 141.6 304.56 168.41 278.72 147.17 273.03 80.24 280.09 72.26 395.31 347.7 322.97 342.75 464.96 511.47 263.06 499.16 550.35 609.81 268.11 595.32 drive
279.78 102.96 285.05 97.06 284.07 94.08 302.26 99.42 301.14 89.98 314.31 151.82 294.7 111.83 269.75 231.46 255.65 121.63 210.38 221.73 211.71 165.25 294.24 286.13 265.56 266.39 308.09 408.94 222.42 386.02 389.37 517.35 208.83 509.99 drive
 drive
331.71 227.76 333.67 228.25 331.76 223.24 325.23 240.53 323.96 230.25 313.09 260.91 305.15 256.59 320.72 248.59 312.45 240.05 331.69 206.93 317.47 184.23 290.46 322.92 285.25 323.12 293.32 400.55 297.15 407.41 284.65 455.48 296.14 479.43 drive
 drive
332.16 224.65 334.59 224.13 331.9 220.44 327.44 234.68 324.25 227.53 316.0 250.26 305.89 254.72 322.14 226.97 312.19 244.91 331.03 200.71 321.67 197.59 292.8 321.54 285.76 324.42 294.6 395.49 296.79 402.41 283.34 461.02 297.91 482.3 drive
 drive
305.71 221.74 306.35 217.29 304.43 220.35 313.26 216.99 313.13 221.81 333.75 238.9 318.17 238.74 336.07 287.35 320.79 267.09 345.35 336.22 312.1 252.1 352.29 325.35 344.1 324.93 346.36 402.59 340.39 394.37 341.12 483.4 356.42 459.48 drive
268.92 310.16 275.53 302.59 264.03 309.25 301.91 312.54 276.66 324.81 333.81 364.42 314.13 376.72 331.06 388.56 315.73 392.36 275.24 317.48 259.82 317.04 360.64 400.08 356.34 401.37 320.67 394.89 348.71 402.36 262.37 351.45 319.78 357.23 drive
 drive
320.74 1.55 325.57 0.0 316.94 0.0 338.7 1.35 313.33 2.93 351.0 15.88 305.78 14.93 360.57 11.35 290.37 7.46 360.1 24.28 285.98 20.94 342.79 12.85 310.61 11.73 356.79 0.44 298.72 1.14 361.22 30.1 287.88 31.14 drive
 drive
332.71 227.25 334.06 227.76 332.56 223.54 322.4 239.23 321.73 229.86 311.63 255.95 303.51 252.78 326.5 226.15 318.4 228.37 329.33 203.82 322.83 207.78 292.11 333.86 286.57 333.72 293.66 399.04 295.35 405.95 280.25 458.64 298.92 481.79 drive
331.9 227.43 334.86 227.1 330.55 223.67 329.87 236.2 322.46 228.8 320.2 250.62 309.91 244.48 328.38 221.48 319.28 207.2 329.07 195.58 321.91 177.08 294.8 325.81 286.34 323.65 293.74 397.29 295.58 401.25 283.66 465.49 296.39 481.21 drive
333.38 228.66 335.32 227.35 332.13 224.27 328.44 233.41 322.62 227.95 320.91 245.27 304.01 253.03 331.39 216.87 304.48 275.27 331.87 193.93 296.91 320.97 295.6 324.61 285.21 326.14 293.45 397.43 295.85 401.73 280.32 461.07 297.76 483.82 drive
249.66 252.62 249.75 246.12 246.3 251.0 261.7 246.73 253.42 258.54 295.81 251.8 274.85 279.69 316.07 263.52 278.96 305.0 309.84 275.35 262.84 281.17 368.2 292.24 356.28 309.46 345.7 284.14 348.98 319.76 351.36 297.01 369.31 336.78 drive
 drive
289.62 146.68 343.22 98.92 237.31 99.24 434.29 89.38 169.2 88.95 490.22 180.68 115.81 183.94 444.51 340.87 80.72 376.65 171.34 516.21 126.69 524.71 360.03 509.35 124.4 501.69 319.18 444.94 190.31 432.78 188.03 547.16 286.17 541.1 drive
 drive
522.3 283.52 542.42 263.46 506.7 270.55 592.71 254.32 495.43 270.92 640.0 317.65 455.4 328.02 602.71 423.29 334.64 422.68 564.65 335.65 271.67 309.36 582.29 568.67 454.82 563.84 524.9 493.12 413.74 502.22 402.95 516.12 426.83 530.08 drive
307.09 215.27 308.11 210.78 306.08 213.28 314.05 210.72 314.09 214.18 331.8 233.77 318.75 232.89 334.77 284.11 321.22 261.51 345.25 333.87 311.04 249.62 352.13 325.25 345.65 324.79 345.68 403.82 341.23 396.51 340.78 484.97 355.49 459.72 drive
 drive
 drive
 drive
198.5 130.96 212.78 113.33 178.47 120.01 238.95 107.32 153.92 124.36 289.89 159.73 136.63 188.47 345.39 228.45 85.01 253.65 294.75 233.34 23.18 270.24 301.86 331.94 200.56 342.25 291.3 301.07 159.02 326.28 260.68 309.39 191.91 319.35 drive
 drive
620.27 146.27 618.16 132.25 625.59 131.12 603.1 124.56 627.24 118.7 617.15 129.85 620.86 117.1 629.42 98.71 622.93 80.8 505.59 133.35 508.13 133.81 601.41 315.48 594.23 301.39 539.76 373.4 509.92 356.51 568.42 501.39 517.59 499.55 drive
447.86 135.81 468.39 119.28 430.45 112.69 488.32 122.7 398.78 106.39 468.37 178.72 341.06 159.35 406.38 245.3 288.69 256.43 365.61 236.99 271.53 367.56 396.19 316.74 303.95 305.18 390.59 399.63 233.24 401.44 398.58 552.99 282.69 560.31 drive
399.74 123.03 417.1 107.37 380.23 104.92 435.93 109.58 342.24 103.06 436.55 175.13 289.26 159.7 414.98 234.87 271.25 211.82 360.12 208.18 293.92 196.26 379.76 290.58 274.78 286.39 405.29 414.25 243.62 420.91 438.74 553.25 337.64 558.14 drive
 drive
197.43 141.75 215.59 113.6 175.62 121.38 252.45 107.16 157.85 126.01 318.86 148.49 186.94 184.06 343.53 172.63 259.34 241.64 308.06 201.08 299.55 198.01 369.7 237.71 272.81 249.68 412.9 388.44 254.04 376.64 370.86 567.26 240.71 547.94 drive
537.87 203.73 559.8 182.1 529.26 166.41 568.86 193.7 498.9 157.97 528.01 241.26 416.17 184.04 463.37 287.65 366.93 181.04 456.69 254.6 425.82 166.72 341.98 234.87 260.26 204.89 356.34 345.24 217.76 328.34 236.46 533.39 115.21 538.82 drive
109.41 56.93 113.37 53.2 98.95 38.17 88.58 59.37 33.51 27.23 50.2 121.07 42.88 113.66 225.21 297.75 251.86 294.83 402.86 240.17 378.97 260.93 177.79 318.37 167.37 336.1 244.8 296.85 252.99 304.64 445.65 239.74 433.85 267.93 drive
174.83 109.73 178.97 104.38 171.52 104.36 180.24 107.7 162.72 106.54 200.74 138.9 152.36 146.39 215.47 168.0 157.2 194.0 206.99 124.67 182.04 138.3 220.61 318.75 182.83 321.76 222.67 470.02 179.46 463.55 214.33 592.24 152.51 592.07 drive
262.82 112.56 275.81 95.3 246.44 97.77 285.43 90.86 218.8 96.69 297.69 132.29 235.91 151.29 311.6 146.73 331.17 162.05 336.99 61.5 360.31 67.75 319.6 347.69 247.92 359.15 386.61 488.62 160.0 534.1 346.97 591.74 73.51 640.0 drive
197.17 134.33 210.9 112.3 176.2 119.98 236.46 103.08 152.48 123.3 296.41 133.36 176.49 181.89 337.32 154.03 262.77 246.6 311.73 188.35 296.55 208.57 357.14 263.71 265.63 284.91 415.09 404.28 252.31 422.27 366.37 551.55 241.51 567.22 drive
197.32 160.34 210.61 130.62 180.27 140.13 248.05 113.5 172.41 135.61 328.89 147.8 192.38 178.43 342.6 172.58 225.82 240.07 307.66 181.74 204.38 247.04 370.09 222.87 271.37 231.01 421.14 378.31 258.16 366.72 360.74 568.98 246.07 548.18 drive
260.4 106.86 272.31 85.92 238.29 89.84 293.46 97.29 206.38 107.04 357.08 165.29 193.15 158.7 362.62 233.17 222.12 205.33 317.29 187.52 257.0 188.52 376.36 234.57 259.31 232.92 431.43 387.64 249.8 377.41 359.07 570.26 247.44 547.33 drive
421.94 139.6 440.89 123.07 402.08 118.25 460.52 136.67 364.61 125.71 462.86 198.97 303.47 185.0 495.44 242.46 214.8 223.67 567.07 262.78 114.58 229.11 392.4 285.92 288.99 281.18 387.09 396.59 235.05 406.79 401.08 549.77 276.84 561.46 drive
 drive
442.83 146.72 462.14 127.69 421.93 122.85 481.98 133.38 383.49 121.89 476.75 188.66 325.43 174.32 494.85 246.21 260.89 229.08 598.24 269.72 253.95 186.35 398.85 305.54 297.73 301.76 386.24 386.42 237.24 389.73 393.21 541.61 266.19 540.99 drive
437.9 142.0 457.4 129.89 424.51 122.33 481.63 133.35 399.34 115.49 462.29 185.85 343.66 162.56 384.73 250.53 292.28 259.3 356.22 229.48 276.94 342.93 384.35 302.28 295.21 287.57 381.93 415.5 227.63 400.93 399.79 552.86 280.49 549.98 drive
235.87 103.19 243.28 96.12 228.97 94.35 247.39 91.63 212.52 84.82 237.55 132.25 189.14 102.49 208.18 195.98 174.17 100.67 173.94 145.28 163.43 117.59 218.49 254.25 179.58 248.72 228.14 335.83 178.72 366.57 256.56 454.15 200.82 492.62 drive
